"ID","propane_used"
1,24.4697097126775
2,56.066959932722
3,29.7966781222038
4,45.4328116722204
5,57.6484627271885
6,56.5142997711274
7,54.3419325528294
8,56.110889593028
9,49.3393273643814
10,36.7772690213303
11,65.6097885587451
12,35.2958626954426
13,23.3858472662107
14,36.2664453362597
15,44.1152882399303
16,46.495496302521
17,48.0676471023142
18,26.5583439995847
19,48.179993890288
20,37.05008373514
21,46.5835964759325
22,64.8524216907476
23,54.5192269237695
24,36.8784558189446
25,33.6608422096376
26,48.3068903616764
27,52.5780466395463
28,58.8301237496467
29,60.6687881555229
30,46.2063829100335
31,44.2464926306926
32,26.2718963094211
33,65.1350744338304
34,47.8090587717999
35,56.0682717981301
36,59.6163233790321
37,54.5992928109015
38,48.5237505385047
39,43.4513303701441
40,58.7532518022457
41,58.4799277111944
42,58.6149478896169
43,56.0501047365177
44,48.2367683964339
45,24.8758496236141
46,54.5060250640707
47,38.1113571527564
48,45.6382464278903
49,47.3531974044039
50,43.7593818501123
51,55.1164852178583
52,45.0248269303721
53,59.877504560922
54,54.6975775020114
55,58.9359617465127
56,60.1672421626692
57,48.8809463023258
58,47.5722898963763
59,44.2951788717611
60,36.8557756792781
61,49.6800037392702
62,44.4480314229742
63,44.5823842819517
64,57.532562733383
65,47.4988712596796
66,27.9348890675958
67,54.4830587246476
68,35.5047061483556
69,46.5082992324524
70,57.3433069211644
71,57.1749279947725
72,67.2611502547104
73,44.4639867449336
74,52.8090240253818
75,48.9630137772402
76,45.6446626103138
77,56.3852675131655
78,46.4751333265877
79,44.9696946674269
80,60.5695097078893
81,46.3418067848913
82,47.6585779112897
83,66.3346942334889
84,55.2385831022342
85,23.2472731270114
86,47.5272442699136
87,44.2510830092669
88,53.4480564249505
89,48.6775649925602
90,45.3601642381647
91,47.2782472080684
92,47.2186963628288
93,65.8486096088043
94,56.3025162836158
95,24.8088735740333
96,53.9556329233334
97,46.8616713936093
98,57.672353488392
99,45.2413858313688
100,53.3757091848994
101,44.7392665541147
102,54.9278052004781
103,45.6499731754729
104,25.4283408451801
105,56.2060946989561
106,56.4040016000197
107,41.1802216991894
108,58.9076729057034
109,45.0686887012526
110,45.3700397384363
111,46.291963606284
112,55.3181170981087
113,54.7806286639077
114,54.2341121989668
115,60.6228252527174
116,35.7457804258496
117,53.2607379610456
118,53.8989077289215
119,34.6039340379218
120,34.8984535650975
121,45.8779570076669
122,58.0504417797738
123,22.5404078193683
124,26.85248382421
125,57.352920258297
126,33.2990420705504
127,52.8131576920686
128,32.5849148534336
129,51.0071841624138
130,47.3133203691798
131,56.5247239666751
132,57.6046043511655
133,64.3601365257669
134,53.1683056946586
135,54.6042704946736
136,58.8973821259866
137,44.5249228156562
138,46.4142770723541
139,46.5055386875908
140,44.8656553272446
141,45.4453860816634
142,54.6281104558972
143,36.59907105678
144,55.7655986240467
145,44.6189302341405
146,53.8497913818041
147,64.8282109572381
148,44.5816535964236
149,49.4178903129414
150,44.0559942213022
151,27.6665781410435
152,43.8756299699758
153,36.3830162180511
154,54.3276461858764
155,57.4806922190471
156,56.3095526784632
157,57.5508655464151
158,37.5933195628326
159,23.8446041805665
160,65.9377139644946
161,44.0570258250624
162,28.1171959152657
163,56.5803708783535
164,37.0786854755052
165,56.4627271268382
166,43.3226649397162
167,55.890270033516
168,47.1888660139104
169,48.3994467317944
170,46.8547076553994
171,47.6292114480598
172,56.8209132851583
173,60.2139978680859
174,28.6130078850225
175,60.2932685903472
176,56.9056082304726
177,26.8756089813688
178,61.5334062059713
179,58.764682558288
180,58.9183833965562
181,55.2819072554761
182,46.9840283676703
183,56.2942666530408
184,69.1686303639566
185,49.7875623788438
186,37.5462192723642
187,45.8697206429099
188,53.1212260029739
189,34.1226712496732
