"ID","propane_used"
1,48.8007343947319
2,48.8007343947319
3,48.8007343947319
4,48.8007343947319
5,48.8007343947319
6,48.8007343947319
7,48.8007343947319
8,48.8007343947319
9,48.8007343947319
10,48.8007343947319
11,48.8007343947319
12,48.8007343947319
13,48.8007343947319
14,48.8007343947319
15,48.8007343947319
16,48.8007343947319
17,48.8007343947319
18,48.8007343947319
19,48.8007343947319
20,48.8007343947319
21,48.8007343947319
22,48.8007343947319
23,48.8007343947319
24,48.8007343947319
25,48.8007343947319
26,48.8007343947319
27,48.8007343947319
28,48.8007343947319
29,48.8007343947319
30,48.8007343947319
31,48.8007343947319
32,48.8007343947319
33,48.8007343947319
34,48.8007343947319
35,48.8007343947319
36,48.8007343947319
37,48.8007343947319
38,48.8007343947319
39,48.8007343947319
40,48.8007343947319
41,48.8007343947319
42,48.8007343947319
43,48.8007343947319
44,48.8007343947319
45,48.8007343947319
46,48.8007343947319
47,48.8007343947319
48,48.8007343947319
49,48.8007343947319
50,48.8007343947319
51,48.8007343947319
52,48.8007343947319
53,48.8007343947319
54,48.8007343947319
55,48.8007343947319
56,48.8007343947319
57,48.8007343947319
58,48.8007343947319
59,48.8007343947319
60,48.8007343947319
61,48.8007343947319
62,48.8007343947319
63,48.8007343947319
64,48.8007343947319
65,48.8007343947319
66,48.8007343947319
67,48.8007343947319
68,48.8007343947319
69,48.8007343947319
70,48.8007343947319
71,48.8007343947319
72,48.8007343947319
73,48.8007343947319
74,48.8007343947319
75,48.8007343947319
76,48.8007343947319
77,48.8007343947319
78,48.8007343947319
79,48.8007343947319
80,48.8007343947319
81,48.8007343947319
82,48.8007343947319
83,48.8007343947319
84,48.8007343947319
85,48.8007343947319
86,48.8007343947319
87,48.8007343947319
88,48.8007343947319
89,48.8007343947319
90,48.8007343947319
91,48.8007343947319
92,48.8007343947319
93,48.8007343947319
94,48.8007343947319
95,48.8007343947319
96,48.8007343947319
97,48.8007343947319
98,48.8007343947319
99,48.8007343947319
100,48.8007343947319
101,48.8007343947319
102,48.8007343947319
103,48.8007343947319
104,48.8007343947319
105,48.8007343947319
106,48.8007343947319
